Label,GISAID/GenBank accession,Country,Host,Clade,Nextclade_pango,Collection_date,WHO_Label,,,,,,,,,
hCoV-19/human/Slovakia/OV078048/2021-10-26,OV078048,Slovakia,human,21J (Delta),AY.42,10/26/2021,Delta,,,,,,,,,
hCoV-19/human/Slovakia/OV103885/2021-11-01,OV103885,Slovakia,human,21J (Delta),AY.43,11/1/2021,Delta,,,,,,,,,
hCoV-19/human/Slovakia/OV103941/2021-04-09,OV103941,Slovakia,human,21J (Delta),AY.43,4/9/2021,Delta,,,,,,,,,
hCoV-19/human/Slovakia/OV104065/2021-02-09,OV104065,Slovakia,human,21J (Delta),AY.46.6,2/9/2021,Delta,,,,,,,,,
hCoV-19/human/Slovakia/OV104100/2021-01-09,OV104100,Slovakia,human,21J (Delta),AY.126,1/9/2021,Delta,,,,,,,,,
hCoV-19/human/Slovakia/OV104417/2021-01-09,OV104417,Slovakia,human,21J (Delta),AY.42,1/9/2021,Delta,,,,,,,,,
hCoV-19/human/Slovakia/OV104441/2021-02-09,OV104441,Slovakia,human,21J (Delta),AY.43,2/9/2021,Delta,,,,,,,,,
hCoV-19/human/Slovakia/OV104583/2021-08-31,OV104583,Slovakia,human,21I (Delta),AY.70,8/31/2021,Delta,,,,,,,,,
hCoV-19/human/Slovakia/OV107093/2021-11-02,OV107093,Slovakia,human,21J (Delta),AY.126,11/2/2021,Delta,,,,,,,,,
hCoV-19/human/Slovakia/OV114177/2021-10-25,OV114177,Slovakia,human,21J (Delta),AY.4,10/25/2021,Delta,,,,,,,,,
hCoV-19/human/Slovakia/OV282653/2021-11-29,OV282653,Slovakia,human,21J (Delta),AY.98.1,11/29/2021,Delta,,,,,,,,,
hCoV-19/human/Slovakia/OV444930/2021-12-03,OV444930,Slovakia,human,21J (Delta),AY.4.2.3,12/3/2021,Delta,,,,,,,,,
hCoV-19/human/Slovakia/OW027141/2022-02-15,OW027141,Slovakia,human,21K (Omicron),BA.1.1.1,2/15/2022,Omicron,,,,,,,,,
hCoV-19/human/Slovakia/OW046753/2021-01-02,OW046753,Slovakia,human,21J (Delta),AY.43,1/2/2021,Delta,,,,,,,,,
hCoV-19/human/Slovakia/OW111704/2020-12-31,OW111704,Slovakia,human,21K (Omicron),BA.1,12/31/2020,Omicron,,,,,,,,,
hCoV-19/human/Slovakia/OW120602/2022-01-23,OW120602,Slovakia,human,21J (Delta),AY.43,1/23/2022,Delta,,,,,,,,,
hCoV-19/human/Slovakia/OW120632/2022-01-20,OW120632,Slovakia,human,21K (Omicron),BA.1.17.2,1/20/2022,Omicron,,,,,,,,,
hCoV-19/human/Slovakia/OW122411/2022-02-07,OW122411,Slovakia,human,21K (Omicron),BA.1.1.1,2/7/2022,Omicron,,,,,,,,,
hCoV-19/human/Slovakia/OW150966/2022-02-13,OW150966,Slovakia,human,21K (Omicron),BA.1.1,2/13/2022,Omicron,,,,,,,,,
hCoV-19/human/Slovakia/OW216502/2020-11-09,OW216502,Slovakia,human,21K (Omicron),BA.1.1.1,11/9/2020,Omicron,,,,,,,,,
hCoV-19/human/Slovakia/OW384849/2022-03-22,OW384849,Slovakia,human,21L (Omicron),BA.2,3/22/2022,Omicron,,,,,,,,,
hCoV-19/human/Slovakia/OW578132/2022-04-03,OW578132,Slovakia,human,21L (Omicron),BA.2.9,4/3/2022,Omicron,,,,,,,,,
hCoV-19/human/Slovakia/OW609420/2022-04-10,OW609420,Slovakia,human,21L (Omicron),BA.2,4/10/2022,Omicron,,,,,,,,,
hCoV-19/human/Slovakia/OW615784/2022-03-30,OW615784,Slovakia,human,21L (Omicron),BA.2.9,3/30/2022,Omicron,,,,,,,,,
hCoV-19/human/Slovakia/OX153232/2022-05-24,OX153232,Slovakia,human,21L (Omicron),BA.2,5/24/2022,Omicron,,,,,,,,,
hCoV-19/human/Slovakia/OX235525/2022-06-02,OX235525,Slovakia,human,21L (Omicron),BA.2,6/2/2022,Omicron,,,,,,,,,
hCoV-19/human/Slovakia/OX243686/2022-05-19,OX243686,Slovakia,human,21L (Omicron),BA.2,5/19/2022,Omicron,,,,,,,,,
hCoV-19/human/Slovakia/OX243722/2022-06-25,OX243722,Slovakia,human,22B (Omicron),BA.5.1,6/25/2022,Omicron,,,,,,,,,
hCoV-19/human/Slovakia/OX259291/2022-07-11,OX259291,Slovakia,human,22B (Omicron),BA.5.1.23,7/11/2022,Omicron,,,,,,,,,
hCoV-19/human/Slovakia/OX259346/2022-06-24,OX259346,Slovakia,human,22B (Omicron),BA.5.1.30,6/24/2022,Omicron,,,,,,,,,
hCoV-19/human/Slovakia/OX274303/2020-03-31,OX274303,Slovakia,human,22B (Omicron),BA.5.1.10,3/31/2020,Omicron,,,,,,,,,
hCoV-19/human/Slovakia/OX274313/2022-07-26,OX274313,Slovakia,human,22B (Omicron),BT.2,7/26/2022,Omicron,,,,,,,,,
hCoV-19/human/Slovakia/OX278388/2022-07-21,OX278388,Slovakia,human,22B (Omicron),BF.5,7/21/2022,Omicron,,,,,,,,,
hCoV-19/human/Slovakia/OX298880/2022-08-10,OX298880,Slovakia,human,22B (Omicron),BA.5.1,8/10/2022,Omicron,,,,,,,,,
hCoV-19/human/Slovakia/OX317371/2022-08-03,OX317371,Slovakia,human,22B (Omicron),BA.5.2.1,8/3/2022,Omicron,,,,,,,,,
hCoV-19/human/Slovakia/OX328324/2022-08-08,OX328324,Slovakia,human,22B (Omicron),BA.5.2.26,8/8/2022,Omicron,,,,,,,,,
hCoV-19/human/Slovakia/OX344020/2022-09-03,OX344020,Slovakia,human,22B (Omicron),BA.5.1,9/3/2022,Omicron,,,,,,,,,
hCoV-19/human/Slovakia/OX346193/2022-09-13,OX346193,Slovakia,human,22B (Omicron),BA.5.2.21,9/13/2022,Omicron,,,,,,,,,
hCoV-19/human/Slovakia/OX358377/2022-10-07,OX358377,Slovakia,human,22B (Omicron),BA.5.1.10,10/7/2022,Omicron,,,,,,,,,
hCoV-19/human/Slovakia/OX384825/2022-11-02,OX384825,Slovakia,human,22B (Omicron),BA.5.1.33,11/2/2022,Omicron,,,,,,,,,
hCoV-19/human/Slovakia/OX403720/2022-11-12,OX403720,Slovakia,human,22B (Omicron),BF.7.4,11/12/2022,Omicron,,,,,,,,,
hCoV-19/human/Slovakia/OX421198/2022-12-22,OX421198,Slovakia,human,22E (Omicron),BQ.1.1.7,12/22/2022,Omicron,,,,,,,,,
hCoV-19/human/Slovakia/OX421204/2022-12-22,OX421204,Slovakia,human,22D (Omicron),BN.1.2,12/22/2022,Omicron,,,,,,,,,
hCoV-19/human/Slovakia/OX449265/2023-01-16,OX449265,Slovakia,human,22D (Omicron),BN.1.5,1/16/2023,Omicron,,,,,,,,,
hCoV-19/human/Slovakia/OX449269/2023-01-31,OX449269,Slovakia,human,22D (Omicron),BN.1.3,1/31/2023,Omicron,,,,,,,,,
hCoV-19/human/Slovakia/OX449288/2023-02-01,OX449288,Slovakia,human,22D (Omicron),BN.1.1.1,2/1/2023,Omicron,,,,,,,,,
hCoV-19/human/Slovakia/OX449725/2023-01-24,OX449725,Slovakia,human,22B (Omicron),BF.14,1/24/2023,Omicron,,,,,,,,,
hCoV-19/human/Slovakia/OX453718/2023-02-11,OX453718,Slovakia,human,23A (Omicron),XBB.1.5.12,2/11/2023,Omicron,,,,,,,,,
hCoV-19/human/Slovakia/OX464317/2023-02-27,OX464317,Slovakia,human,22E (Omicron),BQ.1.1.2,2/27/2023,Omicron,,,,,,,,,
hCoV-19/human/Slovakia/OY292665/2023-04-04,OY292665,Slovakia,human,22E (Omicron),BQ.1.1.18,4/4/2023,Omicron,,,,,,,,,
hCoV-19/human/Slovakia/OY839603/2020-11-20,OY839603,Slovakia,human,23B (Omicron),XBB.1.16,11/20/2020,Omicron,,,,,,,,,
hCoV-19/human/Slovakia/OY986668/2020-12-22,OY986668,Slovakia,human,23F (Omicron),EG.5.1.1,12/22/2020,Omicron,,,,,,,,,
hCoV-19/human/Slovakia/OY986764/2020-10-23,OY986764,Slovakia,human,23B (Omicron),XBB.1.16.11,10/23/2020,Omicron,,,,,,,,,
hCoV-19/human/Slovakia/OZ001183/2020-12-11,OZ001183,Slovakia,human,24A (Omicron),JN.1.22,12/11/2020,Omicron,,,,,,,,,
hCoV-19/human/Somalia/MZ394629/2021-04-04,MZ394629,Somalia,human,"20I (Alpha, V1)",B.1.1.7,4/4/2021,Alpha,,,,,,,,,
hCoV-19/human/Somalia/MZ394630/2021-04-06,MZ394630,Somalia,human,"20I (Alpha, V1)",B.1.1.7,4/6/2021,Alpha,,,,,,,,,
hCoV-19/human/Somalia/MZ520093/2021-02-28,MZ520093,Somalia,human,"20I (Alpha, V1)",B.1.1.7,2/28/2021,Alpha,,,,,,,,,
hCoV-19/human/Somalia/OK018330/2021-02-28,OK018330,Somalia,human,"20H (Beta, V2)",B.1.351,2/28/2021,Beta,,,,,,,,,
hCoV-19/human/Somalia/OK018338/2021-02-28,OK018338,Somalia,human,"20I (Alpha, V1)",B.1.1.7,2/28/2021,Alpha,,,,,,,,,
hCoV-19/human/South_Africa/OM720736/2021-02-26,OM720736,South_Africa,human,"20I (Alpha, V1)",B.1.1.7,2/26/2021,Alpha,,,,,,,,,
hCoV-19/human/South_Africa/OM720805/2020-04-21,OM720805,South_Africa,human,20A,B.1,4/21/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/South_Africa/OM721045/2021-05-19,OM721045,South_Africa,human,"20H (Beta, V2)",B.1.351,5/19/2021,Beta,,,,,,,,,
hCoV-19/human/South_Africa/OM725154/2021-11-18,OM725154,South_Africa,human,21K (Omicron),BA.1,11/18/2021,Omicron,,,,,,,,,
hCoV-19/human/South_Africa/OM725186/2021-11-25,OM725186,South_Africa,human,21J (Delta),AY.32,11/25/2021,Delta,,,,,,,,,
hCoV-19/human/South_Africa/OM725274/2022-01-10,OM725274,South_Africa,human,21L (Omicron),BA.2,1/10/2022,Omicron,,,,,,,,,
hCoV-19/human/South_Africa/OM725275/2022-01-10,OM725275,South_Africa,human,21K (Omicron),BA.1.17,1/10/2022,Omicron,,,,,,,,,
hCoV-19/human/South_Africa/OM725324/2020-08-18,OM725324,South_Africa,human,20A,B.1,8/18/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/South_Africa/OM725427/2020-07-23,OM725427,South_Africa,human,20B,B.1.1.383,7/23/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/South_Africa/OM725647/2020-09-04,OM725647,South_Africa,human,20B,B.1.1.57,9/4/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/South_Africa/OM739048/2020-09-18,OM739048,South_Africa,human,20A,B.1.237,9/18/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/South_Africa/OM739050/2020-09-18,OM739050,South_Africa,human,20A,B.1.237,9/18/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/South_Africa/OM739079/2020-08-03,OM739079,South_Africa,human,20A,B.1,8/3/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/South_Africa/OM739584/2021-01-04,OM739584,South_Africa,human,"20H (Beta, V2)",B.1.351,1/4/2021,Beta,,,,,,,,,
hCoV-19/human/South_Africa/OM739801/2021-10-06,OM739801,South_Africa,human,21I (Delta),AY.38,10/6/2021,Delta,,,,,,,,,
hCoV-19/human/South_Africa/OM739838/2021-10-09,OM739838,South_Africa,human,21J (Delta),AY.45,10/9/2021,Delta,,,,,,,,,
hCoV-19/human/South_Africa/OM739959/2021-12-15,OM739959,South_Africa,human,21K (Omicron),BA.1,12/15/2021,Omicron,,,,,,,,,
hCoV-19/human/South_Africa/OM765402/2021-04-01,OM765402,South_Africa,human,"20H (Beta, V2)",B.1.351,4/1/2021,Beta,,,,,,,,,
hCoV-19/human/South_Africa/OM765430/2021-04-20,OM765430,South_Africa,human,"20H (Beta, V2)",B.1.351,4/20/2021,Beta,,,,,,,,,
hCoV-19/human/South_Africa/OM765968/2021-08-16,OM765968,South_Africa,human,21J (Delta),AY.99,8/16/2021,Delta,,,,,,,,,
hCoV-19/human/South_Africa/OM766120/2021-09-16,OM766120,South_Africa,human,21J (Delta),AY.32,9/16/2021,Delta,,,,,,,,,
hCoV-19/human/South_Africa/OM766136/2020-03-16,OM766136,South_Africa,human,19A,B.3,3/16/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/South_Africa/OM766139/2020-03-21,OM766139,South_Africa,human,19A,B.39,3/21/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/South_Africa/OM773162/2021-12-06,OM773162,South_Africa,human,21K (Omicron),BA.1.21,12/6/2021,Omicron,,,,,,,,,
hCoV-19/human/South_Africa/OM857878/2022-01-06,OM857878,South_Africa,human,21K (Omicron),BA.1,1/6/2022,Omicron,,,,,,,,,
hCoV-19/human/South_Africa/ON055792/2022-02-11,ON055792,South_Africa,human,21L (Omicron),BA.2,2/11/2022,Omicron,,,,,,,,,
hCoV-19/human/South_Africa/ON078397/2022-02-18,ON078397,South_Africa,human,21L (Omicron),BA.2,2/18/2022,Omicron,,,,,,,,,
hCoV-19/human/South_Africa/ON287356/2022-03-08,ON287356,South_Africa,human,21L (Omicron),BA.2,3/8/2022,Omicron,,,,,,,,,
hCoV-19/human/South_Africa/ON322598/2022-03-14,ON322598,South_Africa,human,21L (Omicron),BA.2,3/14/2022,Omicron,,,,,,,,,
hCoV-19/human/South_Africa/ON322629/2022-03-16,ON322629,South_Africa,human,21L (Omicron),BA.2,3/16/2022,Omicron,,,,,,,,,
hCoV-19/human/South_Africa/ON647541/2022-04-27,ON647541,South_Africa,human,21L (Omicron),BA.2,4/27/2022,Omicron,,,,,,,,,
hCoV-19/human/South_Africa/ON647587/2022-04-26,ON647587,South_Africa,human,22A (Omicron),BA.4.1,4/26/2022,Omicron,,,,,,,,,
hCoV-19/human/South_Africa/ON647648/2022-05-05,ON647648,South_Africa,human,22B (Omicron),BA.5,5/5/2022,Omicron,,,,,,,,,
hCoV-19/human/South_Africa/OP053428/2022-05-12,OP053428,South_Africa,human,22B (Omicron),BA.5,5/12/2022,Omicron,,,,,,,,,
hCoV-19/human/South_Africa/OP053517/2022-05-27,OP053517,South_Africa,human,22B (Omicron),BA.5.3,5/27/2022,Omicron,,,,,,,,,
hCoV-19/human/South_Africa/OP053520/2022-06-01,OP053520,South_Africa,human,21K (Omicron),BA.1,6/1/2022,Omicron,,,,,,,,,
hCoV-19/human/South_Africa/OP053556/2022-06-06,OP053556,South_Africa,human,22B (Omicron),BA.5,6/6/2022,Omicron,,,,,,,,,
hCoV-19/human/South_Africa/OP053639/2022-06-15,OP053639,South_Africa,human,22B (Omicron),BA.5.3.1,6/15/2022,Omicron,,,,,,,,,
hCoV-19/human/South_Africa/OP279816/2022-07-01,OP279816,South_Africa,human,22B (Omicron),BA.5,7/1/2022,Omicron,,,,,,,,,
hCoV-19/human/South_Africa/OP279851/2022-07-06,OP279851,South_Africa,human,22A (Omicron),BA.4,7/6/2022,Omicron,,,,,,,,,
hCoV-19/human/South_Africa/OP279900/2022-07-03,OP279900,South_Africa,human,22B (Omicron),BA.5.2.1,7/3/2022,Omicron,,,,,,,,,
hCoV-19/human/South_Africa/OP522572/2022-08-01,OP522572,South_Africa,human,22B (Omicron),BA.5.2.20,8/1/2022,Omicron,,,,,,,,,
hCoV-19/human/South_Africa/OP522590/2022-08-11,OP522590,South_Africa,human,22A (Omicron),BA.4.7,8/11/2022,Omicron,,,,,,,,,
hCoV-19/human/South_Africa/OP522617/2021-02-12,OP522617,South_Africa,human,"20H (Beta, V2)",B.1.351,2/12/2021,Beta,,,,,,,,,
hCoV-19/human/South_Africa/OP612649/2022-09-13,OP612649,South_Africa,human,22B (Omicron),BA.5.3.5,9/13/2022,Omicron,,,,,,,,,
hCoV-19/human/South_Africa/OP612660/2022-09-15,OP612660,South_Africa,human,22B (Omicron),BA.5.3.5,9/15/2022,Omicron,,,,,,,,,
hCoV-19/human/South_Africa/OP735555/2022-09-16,OP735555,South_Africa,human,22B (Omicron),BA.5.3.5,9/16/2022,Omicron,,,,,,,,,
hCoV-19/human/South_Africa/OP862906/2022-10-13,OP862906,South_Africa,human,22B (Omicron),BA.5.11,10/13/2022,Omicron,,,,,,,,,
hCoV-19/human/South_Africa/OP862916/2022-10-19,OP862916,South_Africa,human,22B (Omicron),BA.5.3.5,10/19/2022,Omicron,,,,,,,,,
hCoV-19/human/South_Africa/OQ341857/2022-10-28,OQ341857,South_Africa,human,22B (Omicron),BA.5.3.5,10/28/2022,Omicron,,,,,,,,,
hCoV-19/human/South_Africa/OQ341888/2021-07-23,OQ341888,South_Africa,human,21J (Delta),AY.45,7/23/2021,Delta,,,,,,,,,
hCoV-19/human/South_Africa/OQ341893/2022-11-21,OQ341893,South_Africa,human,22B (Omicron),BE.7,11/21/2022,Omicron,,,,,,,,,
hCoV-19/human/South_Africa/OQ341904/2022-11-16,OQ341904,South_Africa,human,22B (Omicron),BA.5.3.5,11/16/2022,Omicron,,,,,,,,,
hCoV-19/human/South_Africa/OQ341941/2022-11-28,OQ341941,South_Africa,human,22E (Omicron),BQ.1.23,11/28/2022,Omicron,,,,,,,,,
hCoV-19/human/South_Africa/OQ341998/2022-12-09,OQ341998,South_Africa,human,22B (Omicron),CP.5,12/9/2022,Omicron,,,,,,,,,
hCoV-19/human/South_Africa/OQ342002/2022-12-21,OQ342002,South_Africa,human,22E (Omicron),BQ.1.24,12/21/2022,Omicron,,,,,,,,,
hCoV-19/human/South_Africa/OQ342003/2022-12-05,OQ342003,South_Africa,human,22E (Omicron),BQ.1.1,12/5/2022,Omicron,,,,,,,,,
hCoV-19/human/South_Africa/OQ690375/2020-12-30,OQ690375,South_Africa,human,"20H (Beta, V2)",B.1.351,12/30/2020,Beta,,,,,,,,,
hCoV-19/human/South_Africa/OQ690984/2020-12-03,OQ690984,South_Africa,human,"20H (Beta, V2)",B.1.351,12/3/2020,Beta,,,,,,,,,
hCoV-19/human/South_Africa/OQ826153/2023-01-02,OQ826153,South_Africa,human,22E (Omicron),BQ.1.1.38,1/2/2023,Omicron,,,,,,,,,
hCoV-19/human/South_Africa/OQ826158/2023-01-15,OQ826158,South_Africa,human,22E (Omicron),BQ.1.24,1/15/2023,Omicron,,,,,,,,,
hCoV-19/human/South_Africa/OQ826180/2023-02-10,OQ826180,South_Africa,human,23A (Omicron),XBB.1.5,2/10/2023,Omicron,,,,,,,,,
hCoV-19/human/South_Africa/OQ826196/2023-02-08,OQ826196,South_Africa,human,23A (Omicron),XBB.1.5.19,2/8/2023,Omicron,,,,,,,,,
hCoV-19/human/South_Africa/OQ826250/2023-01-27,OQ826250,South_Africa,human,23A (Omicron),XBB.1.5,1/27/2023,Omicron,,,,,,,,,
hCoV-19/human/South_Africa/OQ826343/2023-02-23,OQ826343,South_Africa,human,23A (Omicron),XBB.1.5,2/23/2023,Omicron,,,,,,,,,
hCoV-19/human/South_Africa/OQ826400/2023-03-14,OQ826400,South_Africa,human,23A (Omicron),XBB.1.5.25,3/14/2023,Omicron,,,,,,,,,
hCoV-19/human/South_Africa/OQ826401/2023-03-14,OQ826401,South_Africa,human,23A (Omicron),XBB.1.5,3/14/2023,Omicron,,,,,,,,,
hCoV-19/human/South_Africa/PP518591/2020-03-29,PP518591,South_Africa,human,20A,B.1.8,3/29/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/South_Africa/PP518642/2021-03-08,PP518642,South_Africa,human,"20H (Beta, V2)",B.1.351,3/8/2021,Beta,,,,,,,,,
hCoV-19/human/South_Africa/PP518756/2021-02-05,PP518756,South_Africa,human,"20H (Beta, V2)",B.1.351,2/5/2021,Beta,,,,,,,,,
hCoV-19/human/South_Africa/PP518946/2020-11-05,PP518946,South_Africa,human,"20H (Beta, V2)",B.1.351,11/5/2020,Beta,,,,,,,,,
hCoV-19/human/South_Africa/PP519043/2020-07-06,PP519043,South_Africa,human,20B,B.1.1,7/6/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/South_Africa/PP519051/2020-10-07,PP519051,South_Africa,human,20B,B.1.1,10/7/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/South_Africa/PP519061/2020-10-19,PP519061,South_Africa,human,20A,B.1,10/19/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/South_Africa/PP519095/2020-04-29,PP519095,South_Africa,human,20B,B.1.1.40,4/29/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/South_Africa/PP519105/2020-08-12,PP519105,South_Africa,human,20A,B.1,8/12/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/South_Africa/PP519193/2020-04-21,PP519193,South_Africa,human,20A,B.1.381,4/21/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/South_Africa/PP519343/2020-10-09,PP519343,South_Africa,human,20B,B.1.1,10/9/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/South_Africa/PP519460/2020-11-02,PP519460,South_Africa,human,20B,B.1.1.507,11/2/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/South_Africa/PP519528/2021-01-22,PP519528,South_Africa,human,"20H (Beta, V2)",B.1.351,1/22/2021,Beta,,,,,,,,,
hCoV-19/human/South_Africa/PP520109/2020-12-27,PP520109,South_Africa,human,"20H (Beta, V2)",B.1.351,12/27/2020,Beta,,,,,,,,,
hCoV-19/human/South_Africa/PP520136/2020-11-05,PP520136,South_Africa,human,"20H (Beta, V2)",B.1.351,11/5/2020,Beta,,,,,,,,,
hCoV-19/human/South_Africa/PP520219/2021-05-04,PP520219,South_Africa,human,"20H (Beta, V2)",B.1.351,5/4/2021,Beta,,,,,,,,,
hCoV-19/human/South_Africa/PP520472/2021-06-25,PP520472,South_Africa,human,21I (Delta),AY.38,6/25/2021,Delta,,,,,,,,,
hCoV-19/human/South_Africa/PP520524/2021-07-16,PP520524,South_Africa,human,21J (Delta),AY.91,7/16/2021,Delta,,,,,,,,,
hCoV-19/human/South_Africa/PP520605/2021-06-22,PP520605,South_Africa,human,21I (Delta),AY.38,6/22/2021,Delta,,,,,,,,,
hCoV-19/human/South_Africa/PP520606/2021-06-24,PP520606,South_Africa,human,21J (Delta),AY.32,6/24/2021,Delta,,,,,,,,,
hCoV-19/human/South_Africa/PP520612/2021-07-19,PP520612,South_Africa,human,21J (Delta),AY.32,7/19/2021,Delta,,,,,,,,,
hCoV-19/human/South_Africa/PP520658/2021-08-17,PP520658,South_Africa,human,21J (Delta),AY.32,8/17/2021,Delta,,,,,,,,,
hCoV-19/human/South_Africa/PP520875/2021-09-10,PP520875,South_Africa,human,21J (Delta),AY.45,9/10/2021,Delta,,,,,,,,,
hCoV-19/human/South_Africa/PP520948/2021-09-21,PP520948,South_Africa,human,21J (Delta),AY.99,9/21/2021,Delta,,,,,,,,,
hCoV-19/human/South_Africa/PP521043/2021-10-06,PP521043,South_Africa,human,21J (Delta),AY.45,10/6/2021,Delta,,,,,,,,,
hCoV-19/human/South_Africa/PP521324/2021-11-03,PP521324,South_Africa,human,21J (Delta),AY.91,11/3/2021,Delta,,,,,,,,,
hCoV-19/human/South_Africa/PP521611/2021-12-31,PP521611,South_Africa,human,21K (Omicron),BA.1.1,12/31/2021,Omicron,,,,,,,,,
hCoV-19/human/South_Africa/PP521934/2020-05-18,PP521934,South_Africa,human,20A,B.1,5/18/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/South_Africa/PP521967/2021-04-18,PP521967,South_Africa,human,"20H (Beta, V2)",B.1.351,4/18/2021,Beta,,,,,,,,,
hCoV-19/human/South_Africa/PP522087/2021-08-05,PP522087,South_Africa,human,21J (Delta),AY.32,8/5/2021,Delta,,,,,,,,,
hCoV-19/human/South_Africa/PP522102/2020-05-20,PP522102,South_Africa,human,20A,B.1.381,5/20/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/South_Africa/PP522155/2020-07-27,PP522155,South_Africa,human,20B,B.1.1.57,7/27/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/South_Africa/PP522178/2020-05-09,PP522178,South_Africa,human,20A,B.1,5/9/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/South_Africa/PP522214/2020-06-26,PP522214,South_Africa,human,20A,B.1,6/26/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/South_Africa/PP522216/2020-06-25,PP522216,South_Africa,human,20A,B.1,6/25/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/South_Africa/PP522374/2020-06-11,PP522374,South_Africa,human,20B,B.1.1.57,6/11/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/South_Africa/PP522435/2021-01-04,PP522435,South_Africa,human,"20H (Beta, V2)",B.1.351,1/4/2021,Beta,,,,,,,,,
hCoV-19/human/South_Korea/MT126746/2020-01-30,MT126746,South_Korea,human,19B,A,1/30/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/South_Korea/MT134007/2020-01-30,MT134007,South_Korea,human,19B,A,1/30/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/South_Korea/MT134008/2020-01-31,MT134008,South_Korea,human,19B,A,1/31/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/South_Korea/MT134009/2020-02-01,MT134009,South_Korea,human,19A,B,2/1/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/South_Korea/MT304476/2020-02-29,MT304476,South_Korea,human,19A,B.41,2/29/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/South_Korea/MT730002/2020-02-26,MT730002,South_Korea,human,19A,B.41,2/26/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/South_Korea/MW345825/2020-06-07,MW345825,South_Korea,human,20C,B.1.497,6/7/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/South_Korea/MW466793/2020-03-17,MW466793,South_Korea,human,19B,A,3/17/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/South_Korea/MW466794/2020-03-17,MW466794,South_Korea,human,19B,A,3/17/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/South_Korea/MW466795/2020-03-17,MW466795,South_Korea,human,19A,B,3/17/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/South_Korea/MW466797/2020-07-28,MW466797,South_Korea,human,19A,B,7/28/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/South_Korea/MW466798/2020-07-28,MW466798,South_Korea,human,20B,B.1.1,7/28/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/South_Korea/MW466800/2020-07-28,MW466800,South_Korea,human,20C,B.1.497,7/28/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/South_Korea/MZ004106/2020-12-16,MZ004106,South_Korea,human,20C,B.1.497,12/16/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/South_Korea/MZ544374/2020-06-01,MZ544374,South_Korea,human,20C,B.1.497,6/1/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/South_Korea/OM677989/2021-02-24,OM677989,South_Korea,human,20E (EU1),B.1.177,2/24/2021,pre-VOC era,,,,,,,,,
hCoV-19/human/South_Korea/OM692350/2021-02-24,OM692350,South_Korea,human,19B,A,2/24/2021,pre-VOC era,,,,,,,,,
hCoV-19/human/South_Korea/ON797335/2021-11-24,ON797335,South_Korea,human,21I (Delta),AY.69,11/24/2021,Delta,,,,,,,,,
hCoV-19/human/South_Korea/ON797337/2021-12-04,ON797337,South_Korea,human,21I (Delta),AY.69,12/4/2021,Delta,,,,,,,,,
hCoV-19/human/South_Korea/ON797338/2021-12-06,ON797338,South_Korea,human,21I (Delta),AY.69,12/6/2021,Delta,,,,,,,,,
hCoV-19/human/South_Korea/ON797343/2021-11-30,ON797343,South_Korea,human,21I (Delta),AY.69,11/30/2021,Delta,,,,,,,,,
hCoV-19/human/South_Korea/ON797344/2021-11-30,ON797344,South_Korea,human,21I (Delta),AY.69,11/30/2021,Delta,,,,,,,,,
